date,time,price,oi_gex_raw,vol_gex_raw,oi_gex_m,vol_gex_m,ratio,gex_state,regime,conviction_score,grade,vix,vvix,vix_term,tick_approx,inventory_bias,unwind_score,open_drive,vanna_target,charm_target,calendar_flags,days_to_opex,opex_cycle_phase,vwap_distance,price_vs_open,session_range,vol_gex_velocity,vol_gex_direction,regime_transitions,vwap_breaks,gamma_wall_above,gamma_wall_below,time_of_day,news_sentiment,news_score,catalyst_type,catalyst_strength,macro_override,session_type,futures_direction,overnight_vix_move,overnight_news_flag,gap_direction,gap_size,gap_type,gap_conviction,vol_gex_velocity_alert,outcome_direction,outcome_points,signal_correct,max_move_up,max_move_down,claude_verdict,claude_confidence,claude_reasoning,combined_score,open_candle_type,open_candle_body_pct,open_candle_upper_wick,open_candle_lower_wick,open_candle_vol_ratio,open_candle_vwap_pos,open_candle_confluence,flow_flag_score,flow_classification,flow_contract,hedge_score,notes
2026-04-02,15:35,655.75,-10.8117,10.0569,-2.61,2.43,0.93,COUNTER,INSUFFICIENT_DATA,40,D,23.87,115.33,CONTANGO,600,BULL ZONE,0,NO,,,OPEX_IN_15D,15,,2.86,9.33,13.09,0,STABLE,0,0,,,LATE,NEUTRAL,50,GEO,100,YES,MARKET,,,,,,,,,UP,9.46,PARTIAL,11.78,1.31,CHALLENGE,28,"The bot conviction is only 40/100 with INSUFFICIENT_DATA regime, meaning there is no reliable structural basis for the signal. Vol GEX and OI GEX are opposite in sign (positive vs negative) with a ratio of 0.93x, failing Rule 2 confirmation, indicating no directional consensus in the options flow. While VVIX at 115.33 confirms premium expansion conditions per Rule 3, this alone is insufficient to validate a COUNTER signal with no unwind pressure (0/100) and no catalyst driving the move. Risk: IN",26,,,,,,,,,,,,
2026-04-02,15:37,655.75,-10.8117,10.0569,-2.61,2.43,0.93,COUNTER,INSUFFICIENT_DATA,40,D,23.87,115.33,CONTANGO,600,BULL ZONE,0,NO,,,OPEX_IN_15D,15,,2.86,9.33,13.09,0,STABLE,0,0,,,LATE,NEUTRAL,50,GEO,100,YES,MARKET,,,,,,,,,UP,9.46,PARTIAL,11.78,1.31,CHALLENGE,28,"The signal carries critical weaknesses: regime is INSUFFICIENT_DATA making structural bias unreliable, bot conviction is only 40/100, and the Vol/OI GEX ratio of 0.93x fails the directional confirmation threshold (needs >1.5x same-sign). While VVIX >100 confirms elevated vol velocity supporting premium expansion, the near-zero unwind score (0/100) eliminates any mechanical bullish tailwind, and the GEX sign divergence (Vol +10.06B vs OI -10.81B) signals dealer positioning contradiction. Risk: Op",26,,,,,,,,,,,,
2026-04-02,15:37,655.75,-10.8117,10.0569,-2.61,2.43,0.93,COUNTER,INSUFFICIENT_DATA,40,D,23.87,115.33,CONTANGO,600,BULL ZONE,0,NO,,,OPEX_IN_15D,15,,2.86,9.33,13.09,0,STABLE,0,0,,,LATE,NEUTRAL,50,GEO,100,YES,MARKET,,,,,,,,,UP,9.46,PARTIAL,11.78,1.31,CHALLENGE,28,"The signal carries only 40/100 bot conviction with INSUFFICIENT_DATA regime, making directional bias structurally unsupported. Vol GEX and OI GEX are opposite in sign (10.06B vs -10.81B) with a ratio of 0.93x, failing the directional confirmation threshold of 1.5x per Rule 2. VVIX at 115.33 confirms premium expansion velocity, but with no unwind pressure (0/100) and no catalyst, this environment favors premium selling over directional positioning. Risk: INSUFFICIENT_DATA regime combined with opp",26,,,,,,,,,,,,
2026-04-02,15:38,655.75,-10.8117,10.0569,-2.61,2.43,0.93,COUNTER,INSUFFICIENT_DATA,40,D,23.87,115.33,CONTANGO,600,BULL ZONE,0,NO,,,OPEX_IN_15D,15,,2.86,9.33,13.09,0,STABLE,0,0,,,LATE,NEUTRAL,50,GEO,100,YES,MARKET,,,,,,,,,UP,9.46,PARTIAL,11.78,1.31,CHALLENGE,28,"The signal carries too many compounding weaknesses to confirm: INSUFFICIENT_DATA regime eliminates structural edge, bot conviction is only 40/100, and the Vol/OI GEX ratio of 0.93x fails the directional confirmation threshold (needs >1.5x per Rule 2). While VVIX at 115.33 supports premium expansion (Rule 3), that alone cannot anchor a COUNTER directional trade with no regime clarity and zero unwind pressure. Risk: INSUFFICIENT_DATA regime combined with near-parity GEX ratio (0.93x) means there i",26,,,,,,,,,,,,
2026-04-02,15:39,655.75,-10.8117,10.0569,-2.61,2.43,0.93,COUNTER,INSUFFICIENT_DATA,40,D,23.87,115.33,CONTANGO,600,BULL ZONE,0,NO,,,OPEX_IN_15D,15,,2.86,9.33,13.09,0,STABLE,0,0,,,LATE,NEUTRAL,50,GEO,100,YES,MARKET,,,,,,,,,UP,9.46,PARTIAL,11.78,1.31,CHALLENGE,28,"The signal carries multiple structural weaknesses: INSUFFICIENT_DATA regime means no reliable directional anchor, bot conviction is only 40/100, and Vol GEX vs OI GEX are opposite in sign (Vol positive, OI negative) with a ratio of 0.93x — failing the 1.5x directional confirmation threshold. VVIX at 115 does support premium expansion, but elevated VIX at 23.87 combined with a COUNTER GEX state suggests dealers are not providing stabilizing flow, making 0DTE entries highly risky. Risk: INSUFFICIE",26,,,,,,,,,,,,
2026-04-02,15:40,655.75,-10.8117,10.0569,-2.61,2.43,0.93,COUNTER,INSUFFICIENT_DATA,40,D,23.87,115.33,CONTANGO,600,BULL ZONE,0,NO,,,OPEX_IN_15D,15,,2.86,9.33,13.09,0,STABLE,0,0,,,LATE,NEUTRAL,50,GEO,100,YES,MARKET,,,,,,,,,UP,9.46,PARTIAL,11.78,1.31,CHALLENGE,28,"The regime is INSUFFICIENT_DATA, making structural confirmation unreliable, and bot conviction is only 40/100 — too low to act on confidently. Vol GEX and OI GEX are opposite in sign (positive vs negative) with a ratio of 0.93x, failing Rule 2's directional confirmation threshold, meaning there is no mechanical edge. VVIX at 115.33 confirms premium expansion conditions (Rule 3), but without structural clarity or an unwind catalyst (0/100), this favors premium sellers rather than directional posi",26,,,,,,,,,,,,
2026-04-02,15:40,655.75,-10.8117,10.0569,-2.61,2.43,0.93,COUNTER,INSUFFICIENT_DATA,40,D,23.87,115.33,CONTANGO,600,BULL ZONE,0,NO,,,OPEX_IN_15D,15,,2.86,9.33,13.09,0,STABLE,0,0,,,LATE,NEUTRAL,50,GEO,100,YES,MARKET,,,,,,,,,UP,9.46,PARTIAL,11.78,1.31,CHALLENGE,28,"The regime is INSUFFICIENT_DATA which fundamentally undermines the COUNTER signal's reliability, and bot conviction at 40/100 is already weak. Vol GEX and OI GEX are opposite signs (positive vs negative) with a ratio of 0.93x, failing Rule 2 confirmation, meaning there is no directional alignment. While VVIX at 115.33 supports premium expansion per Rule 3, this cuts both ways in a COUNTER setup with no unwind pressure (0/100) and no catalyst driving the move. Risk: INSUFFICIENT_DATA regime combi",26,,,,,,,,,,,,
2026-04-02,15:42,655.75,-10.8117,10.0569,-2.61,2.43,0.93,COUNTER,INSUFFICIENT_DATA,40,D,23.87,115.33,CONTANGO,600,BULL ZONE,0,NO,,,OPEX_IN_15D,15,,2.86,9.33,13.09,0,STABLE,0,0,,,LATE,NEUTRAL,50,GEO,100,YES,MARKET,,,,,,,,,UP,9.46,PARTIAL,11.78,1.31,CHALLENGE,28,"The signal carries a low bot conviction of 40/100 with INSUFFICIENT_DATA regime, meaning no reliable structural anchor exists for a directional trade. Vol GEX and OI GEX are opposite in sign (positive vs negative) with a ratio of 0.93x, failing the directional confirmation threshold of 1.5x per Rule 2. While VVIX at 115.33 supports premium expansion per Rule 3, this favors options sellers or hedgers rather than a clean directional 0DTE entry, and the Unwind Score of 0 provides zero mechanical ta",26,,,,,,,,,,,,
2026-04-02,15:42,655.75,-10.8117,10.0569,-2.61,2.43,0.93,COUNTER,INSUFFICIENT_DATA,40,D,23.87,115.33,CONTANGO,600,BULL ZONE,0,NO,,,OPEX_IN_15D,15,,2.86,9.33,13.09,0,STABLE,0,0,,,LATE,NEUTRAL,50,GEO,100,YES,MARKET,,,,,,,,,UP,9.46,PARTIAL,11.78,1.31,CHALLENGE,28,"The signal carries multiple structural weaknesses: INSUFFICIENT_DATA regime means no reliable directional framework exists, bot conviction is only 40/100, and the Vol/OI GEX ratio of 0.93x fails the 1.5x directional confirmation threshold. While VVIX at 115.33 supports premium expansion (Rule 3), this cuts both ways in a COUNTER GEX environment with near-zero unwind pressure (0/100), making the risk/reward asymmetry unfavorable for a defined 0DTE position. Risk: INSUFFICIENT_DATA regime combined",26,,,,,,,,,,,,
2026-04-02,15:42,655.75,-10.8117,10.0569,-2.61,2.43,0.93,COUNTER,INSUFFICIENT_DATA,40,D,23.87,115.33,CONTANGO,600,BULL ZONE,0,NO,,,OPEX_IN_15D,15,,2.86,9.33,13.09,0,STABLE,0,0,,,LATE,NEUTRAL,50,GEO,100,YES,MARKET,,,,,,,,,UP,9.46,PARTIAL,11.78,1.31,CHALLENGE,28,"The bot conviction is only 40/100 with INSUFFICIENT_DATA regime, meaning the structural foundation for this signal is unreliable. Vol GEX and OI GEX are opposite in sign (positive vs negative), failing Rule 2's directional confirmation requirement, and the ratio at 0.93x is well below the 1.5x threshold. While VVIX at 115.33 confirms premium expansion velocity, there is no mechanical unwind pressure (0/100) and no Vanna/Charm targets to anchor a directional thesis. Risk: INSUFFICIENT_DATA regime",26,,,,,,,,,,,,
2026-04-02,15:43,655.75,-10.8117,10.0569,-2.61,2.43,0.93,COUNTER,INSUFFICIENT_DATA,40,D,23.87,115.33,CONTANGO,600,BULL ZONE,0,NO,,,OPEX_IN_15D,15,,2.86,9.33,13.09,0,STABLE,0,0,,,LATE,NEUTRAL,50,GEO,100,YES,MARKET,,,,,,,,,UP,9.46,PARTIAL,11.78,1.31,CHALLENGE,28,"The signal is weak across multiple dimensions: bot conviction is only 40/100, the regime is INSUFFICIENT_DATA making structural confidence unreliable, and Vol GEX vs OI GEX are opposite in sign (positive vs negative) with a ratio of 0.93x — failing the directional confirmation threshold of 1.5x. VVIX at 115.33 does support premium expansion conditions, but with no Vanna/Charm targets and an unwind score of 0/100, there is no mechanical tailwind to support a COUNTER directional trade. Risk: INSUF",26,,,,,,,,,,,,
2026-04-02,15:43,655.75,-10.8117,10.0569,-2.61,2.43,0.93,COUNTER,INSUFFICIENT_DATA,40,D,23.87,115.33,CONTANGO,600,BULL ZONE,0,NO,,,OPEX_IN_15D,15,,2.86,9.33,13.09,0,STABLE,0,0,,,LATE,NEUTRAL,50,GEO,100,YES,MARKET,,,,,,,,,UP,9.46,PARTIAL,11.78,1.31,CHALLENGE,28,"The signal carries multiple red flags: INSUFFICIENT_DATA regime makes GEX-based directional conviction unreliable, and Vol GEX vs OI GEX are opposite in sign (10.06B vs -10.81B) with a ratio of 0.93x, failing the directional confirmation threshold of 1.5x per Rule 2. Bot conviction at 40/100 combined with zero unwind score provides no mechanical support, while VVIX at 115.33 signals elevated vol-of-vol that increases whipsaw risk on any 0DTE position. Risk: INSUFFICIENT_DATA regime renders struc",26,,,,,,,,,,,,
2026-04-02,15:44,655.75,-10.8117,10.0569,-2.61,2.43,0.93,COUNTER,INSUFFICIENT_DATA,40,D,23.87,115.33,CONTANGO,600,BULL ZONE,0,NO,,,OPEX_IN_15D,15,,2.86,9.33,13.09,0,STABLE,0,0,,,LATE,NEUTRAL,50,GEO,100,YES,MARKET,,,,,,,,,UP,9.46,PARTIAL,11.78,1.31,CHALLENGE,28,"The signal carries multiple structural weaknesses: INSUFFICIENT_DATA regime means no reliable directional anchor, bot conviction is low at 40/100, and the Vol GEX vs OI GEX ratio of 0.93x fails the 1.5x confirmation threshold with opposing signs creating ambiguity rather than directional confirmation. While VVIX at 115.33 does support premium expansion (Rule 3), this favors options sellers or volatility plays rather than a directional COUNTER trade. Unwind score of 0/100 provides zero mechanical",26,,,,,,,,,,,,
2026-04-02,15:44,655.75,-10.8117,10.0569,-2.61,2.43,0.93,COUNTER,INSUFFICIENT_DATA,40,D,23.87,115.33,CONTANGO,600,BULL ZONE,0,NO,,,OPEX_IN_15D,15,,2.86,9.33,13.09,0,STABLE,0,0,,,LATE,NEUTRAL,50,GEO,100,YES,MARKET,,,,,,,,,UP,9.46,PARTIAL,11.78,1.31,CHALLENGE,28,"The bot conviction is already low at 40/100 with INSUFFICIENT_DATA regime, making any directional signal structurally unsound. Vol GEX and OI GEX are opposite in sign (positive vs negative) with a ratio of only 0.93x, failing Rule 2 directional confirmation, while VVIX at 115.33 signals elevated vol-of-vol that makes premium expansion unpredictable for 0DTE structures. Unwind score at 0/100 provides zero mechanical support, and the COUNTER GEX state without reliable regime context creates an unf",26,,,,,,,,,,,,
2026-04-02,15:45,655.75,-10.8117,10.0569,-2.61,2.43,0.93,COUNTER,INSUFFICIENT_DATA,40,D,23.87,115.33,CONTANGO,600,BULL ZONE,0,NO,,,OPEX_IN_15D,15,,2.86,9.33,13.09,0,STABLE,0,0,,,LATE,NEUTRAL,50,GEO,100,YES,MARKET,,,,,,,,,UP,9.46,PARTIAL,11.78,1.31,CHALLENGE,28,"The signal carries critical structural weaknesses: INSUFFICIENT_DATA regime means no reliable directional framework exists, and bot conviction at 40/100 is already low. Vol GEX and OI GEX are opposite in sign (10.06B vs -10.81B) with ratio below 1.5x threshold, meaning Rule 2 directional confirmation fails entirely. VVIX at 115.33 supports premium expansion per Rule 3, but this cuts against taking a COUNTER directional position in an undefined regime with no unwind pressure (0/100) and no cataly",26,,,,,,,,,,,,
2026-04-02,15:45,655.75,-10.8117,10.0569,-2.61,2.43,0.93,COUNTER,INSUFFICIENT_DATA,40,D,23.87,115.33,CONTANGO,600,BULL ZONE,0,NO,,,OPEX_IN_15D,15,,2.86,9.33,13.09,0,STABLE,0,0,,,LATE,NEUTRAL,50,GEO,100,YES,MARKET,,,,,,,,,UP,9.46,PARTIAL,11.78,1.31,CHALLENGE,28,"The signal carries a bot conviction of only 40/100 with INSUFFICIENT_DATA regime, making directional bias unreliable. Vol GEX and OI GEX are opposite in sign (10.06B vs -10.81B) with a ratio of 0.93x, failing the directional confirmation threshold of 1.5x per Rule 2. VVIX at 115.33 confirms premium expansion velocity, but this favors premium sellers or hedgers rather than supporting a COUNTER directional trade with no structural confirmation. Risk: INSUFFICIENT_DATA regime combined with opposing",26,,,,,,,,,,,,
2026-04-02,15:46,655.75,-10.8117,10.0569,-2.61,2.43,0.93,COUNTER,INSUFFICIENT_DATA,40,D,23.87,115.33,CONTANGO,600,BULL ZONE,0,NO,,,OPEX_IN_15D,15,,2.86,9.33,13.09,0,STABLE,0,0,,,LATE,NEUTRAL,50,GEO,100,YES,MARKET,,,,,,,,,UP,9.46,PARTIAL,11.78,1.31,CHALLENGE,28,"The signal carries critical weaknesses: regime is INSUFFICIENT_DATA undermining any structural conviction, Vol GEX and OI GEX are opposite in sign (no directional confirmation per Rule 2), and bot conviction is a low 40/100 with zero unwind pressure. While VVIX at 115 supports premium expansion (Rule 3), elevated VIX at 23.87 combined with a COUNTER GEX state and no mechanical unwind support makes this signal unreliable for 0DTE execution. Risk: INSUFFICIENT_DATA regime combined with opposing GE",26,,,,,,,,,,,,
2026-04-02,15:47,655.75,-10.8117,10.0569,-2.61,2.43,0.93,COUNTER,INSUFFICIENT_DATA,40,D,23.87,115.33,CONTANGO,600,BULL ZONE,0,NO,,,OPEX_IN_15D,15,,2.86,9.33,13.09,0,STABLE,0,0,,,LATE,NEUTRAL,50,GEO,100,YES,MARKET,,,,,,,,,UP,9.46,PARTIAL,11.78,1.31,CHALLENGE,28,"The signal carries multiple red flags: INSUFFICIENT_DATA regime undermines any structural conviction, Vol GEX and OI GEX are opposite in sign (no directional confirmation per Rule 2), and bot conviction is already low at 40/100 with zero unwind pressure. VVIX at 115 does support premium expansion (Rule 3), but that favors option sellers or volatility plays rather than confirming this directional COUNTER signal. The ratio of 0.93x is well below the 1.5x threshold needed for directional confirmati",26,,,,,,,,,,,,
2026-04-02,15:47,655.75,-10.8117,10.0569,-2.61,2.43,0.93,COUNTER,INSUFFICIENT_DATA,40,D,23.87,115.33,CONTANGO,600,BULL ZONE,0,NO,,,OPEX_IN_15D,15,,2.86,9.33,13.09,0,STABLE,0,0,,,LATE,NEUTRAL,50,GEO,100,YES,MARKET,,,,,,,,,UP,9.46,PARTIAL,11.78,1.31,CHALLENGE,28,"The INSUFFICIENT_DATA regime makes any directional conviction structurally unreliable, and the Vol/OI GEX ratio of 0.93x fails the 1.5x confirmation threshold, meaning no directional confirmation exists. Bot conviction at 40/100 combined with zero unwind pressure and opposing GEX signs (Vol positive, OI negative) signals a fragile, unconfirmed setup. VVIX at 115 supports premium expansion but cuts both ways in a counter-regime without confirmed structure. Risk: INSUFFICIENT_DATA regime combined ",26,,,,,,,,,,,,
2026-04-02,15:47,655.75,-10.8117,10.0569,-2.61,2.43,0.93,COUNTER,INSUFFICIENT_DATA,40,D,23.87,115.33,CONTANGO,600,BULL ZONE,0,NO,,,OPEX_IN_15D,15,,2.86,9.33,13.09,0,STABLE,0,0,,,LATE,NEUTRAL,50,GEO,100,YES,MARKET,,,,,,,,,UP,9.46,PARTIAL,11.78,1.31,CHALLENGE,28,"The regime is INSUFFICIENT_DATA which fundamentally undermines any structural conviction, and the bot's own conviction is a weak 40/100 with zero unwind pressure to provide mechanical support. Vol GEX and OI GEX are opposing in sign (positive vs negative) with a ratio of only 0.93x, failing Rule 2's directional confirmation threshold, meaning there is no confirmed gamma flow alignment. While VVIX at 115.33 does support premium expansion per Rule 3, this alone is insufficient to justify a COUNTER",26,,,,,,,,,,,,
2026-04-02,15:48,655.75,-10.8117,10.0569,-2.61,2.43,0.93,COUNTER,INSUFFICIENT_DATA,40,D,23.87,115.33,CONTANGO,600,BULL ZONE,0,NO,,,OPEX_IN_15D,15,,2.86,9.33,13.09,0,STABLE,0,0,,,LATE,NEUTRAL,50,GEO,100,YES,MARKET,,,,,,,,,UP,9.46,PARTIAL,11.78,1.31,CHALLENGE,28,"The bot signal is weak on multiple fronts: INSUFFICIENT_DATA regime means no reliable directional anchor, conviction is only 40/100, and the Vol/OI GEX ratio of 0.93x fails the 1.5x directional confirmation threshold. While VVIX at 115.33 does support premium expansion (Rule 3), the near-zero unwind score eliminates any mechanical bullish pressure, and the COUNTER GEX state with negative OI GEX (-10.81B) suggests dealers are net short gamma — amplifying risk without a clear structural edge. Risk",26,,,,,,,,,,,,
2026-04-02,15:48,655.75,-10.8117,10.0569,-2.61,2.43,0.93,COUNTER,INSUFFICIENT_DATA,40,D,23.87,115.33,CONTANGO,600,BULL ZONE,0,NO,,,OPEX_IN_15D,15,,2.86,9.33,13.09,0,STABLE,0,0,,,LATE,NEUTRAL,50,GEO,100,YES,MARKET,,,,,,,,,UP,9.46,PARTIAL,11.78,1.31,CHALLENGE,28,"The regime is INSUFFICIENT_DATA, making any structural signal unreliable by definition, and bot conviction is only 40/100 with zero unwind pressure to provide mechanical support. Vol GEX and OI GEX are opposite in sign (Vol positive, OI negative), failing the directional confirmation threshold, and the ratio of 0.93x is well below the 1.5x confirmation requirement. While VVIX at 115.33 confirms premium expansion velocity, elevated VIX at 23.87 combined with no catalyst and a COUNTER GEX state cr",26,,,,,,,,,,,,
2026-04-02,15:49,655.75,-10.8117,10.0569,-2.61,2.43,0.93,COUNTER,INSUFFICIENT_DATA,40,D,23.87,115.33,CONTANGO,600,BULL ZONE,0,NO,,,OPEX_IN_15D,15,,2.86,9.33,13.09,0,STABLE,0,0,,,LATE,NEUTRAL,50,GEO,100,YES,MARKET,,,,,,,,,UP,9.46,PARTIAL,11.78,1.31,CHALLENGE,28,"The regime is INSUFFICIENT_DATA, which fundamentally undermines any directional conviction — the bot's own 40/100 conviction reflects this uncertainty. Vol GEX and OI GEX are opposite in sign (positive vs negative) with a ratio of 0.93x, failing Rule 2's directional confirmation threshold, meaning there is no structural alignment. VVIX at 115 does support premium expansion per Rule 3, but elevated VIX (23.87) combined with counter GEX state and zero unwind pressure suggests this is a high-risk e",26,,,,,,,,,,,,
2026-04-02,15:50,655.75,-10.8117,10.0569,-2.61,2.43,0.93,COUNTER,INSUFFICIENT_DATA,40,D,23.87,115.33,CONTANGO,600,BULL ZONE,0,NO,,,OPEX_IN_15D,15,,2.86,9.33,13.09,0,STABLE,0,0,,,LATE,NEUTRAL,50,GEO,100,YES,MARKET,,,,,,,,,UP,9.46,PARTIAL,11.78,1.31,CHALLENGE,28,"The signal carries too many structural weaknesses to confirm: INSUFFICIENT_DATA regime removes directional conviction, Vol GEX and OI GEX are opposite in sign (ratio 0.93x fails the 1.5x confirmation threshold per Rule 2), and bot conviction is only 40/100 with zero unwind pressure. VVIX at 115.33 does support premium expansion (Rule 3), but that cuts both ways in a COUNTER regime with no mechanical tailwind — it amplifies risk rather than confirming direction. Risk: INSUFFICIENT_DATA regime com",26,,,,,,,,,,,,
2026-04-02,15:50,655.75,-10.8117,10.0569,-2.61,2.43,0.93,COUNTER,INSUFFICIENT_DATA,40,D,23.87,115.33,CONTANGO,600,BULL ZONE,0,NO,,,OPEX_IN_15D,15,,2.86,9.33,13.09,0,STABLE,0,0,,,LATE,NEUTRAL,50,GEO,100,YES,MARKET,,,,,,,,,UP,9.46,PARTIAL,11.78,1.31,CHALLENGE,28,"The bot's 40/100 conviction is already low, and the INSUFFICIENT_DATA regime flag means no reliable directional structure exists to support a COUNTER trade. Vol GEX and OI GEX are opposite in sign (10.06B vs -10.81B) with a ratio of only 0.93x, failing the directional confirmation threshold of 1.5x per Rule 2. While VVIX at 115.33 confirms premium expansion conditions per Rule 3, this favors volatility plays over directional COUNTER positioning without structural backing. Risk: INSUFFICIENT_DATA",26,,,,,,,,,,,,
2026-04-02,15:51,655.75,-10.8117,10.0569,-2.61,2.43,0.93,COUNTER,INSUFFICIENT_DATA,40,D,23.87,115.33,CONTANGO,600,BULL ZONE,0,NO,,,OPEX_IN_15D,15,,2.86,9.33,13.09,0,STABLE,0,0,,,LATE,NEUTRAL,50,GEO,100,YES,MARKET,,,,,,,,,UP,9.46,PARTIAL,11.78,1.31,CHALLENGE,28,"The signal is structurally weak: INSUFFICIENT_DATA regime undermines any directional conviction, and the Vol/OI GEX ratio of 0.93x fails the 1.5x confirmation threshold (Rule 2), meaning no directional confirmation exists. Unwind score of 0/100 provides zero mechanical support (Rule 4), and bot conviction at 40/100 is below meaningful threshold for 0DTE execution where precision is critical. VVIX at 115.33 does support premium expansion (Rule 3), but that favors selling premium or staying sideli",26,,,,,,,,,,,,
2026-04-02,15:51,655.75,-10.8117,10.0569,-2.61,2.43,0.93,COUNTER,INSUFFICIENT_DATA,40,D,23.87,115.33,CONTANGO,600,BULL ZONE,0,NO,,,OPEX_IN_15D,15,,2.86,9.33,13.09,0,STABLE,0,0,,,LATE,NEUTRAL,50,GEO,100,YES,MARKET,,,,,,,,,UP,9.46,PARTIAL,11.78,1.31,CHALLENGE,28,"The regime is INSUFFICIENT_DATA which fundamentally undermines any directional conviction, and the bot's own conviction is only 40/100. Vol GEX and OI GEX are opposing signs (positive vs negative) with a ratio of 0.93x, failing the directional confirmation threshold of 1.5x per Rule 2, meaning there is no structural confirmation. VVIX at 115.33 does support premium expansion per Rule 3, but elevated VIX at 23.87 combined with a COUNTER GEX state and zero unwind pressure creates an unfavorable ri",26,,,,,,,,,,,,
2026-04-02,15:51,655.75,-10.8117,10.0569,-2.61,2.43,0.93,COUNTER,INSUFFICIENT_DATA,40,D,23.87,115.33,CONTANGO,600,BULL ZONE,0,NO,,,OPEX_IN_15D,15,,2.86,9.33,13.09,0,STABLE,0,0,,,LATE,NEUTRAL,50,GEO,100,YES,MARKET,,,,,,,,,UP,9.46,PARTIAL,11.78,1.31,CHALLENGE,28,"The signal carries critical weaknesses: INSUFFICIENT_DATA regime means no reliable structural confirmation, bot conviction is low at 40/100, and Vol GEX vs OI GEX are opposing signs (positive vs negative) with a ratio of 0.93x — well below the 1.5x directional confirmation threshold. VVIX at 115.33 does support premium expansion conditions, but with VIX near 23.87 and zero unwind pressure, there is no mechanical tailwind to sustain a COUNTER trade. Risk: INSUFFICIENT_DATA regime combined with op",26,,,,,,,,,,,,
2026-04-02,15:52,655.75,-10.8117,10.0569,-2.61,2.43,0.93,COUNTER,INSUFFICIENT_DATA,40,D,23.87,115.33,CONTANGO,600,BULL ZONE,0,NO,,,OPEX_IN_15D,15,,2.86,9.33,13.09,0,STABLE,0,0,,,LATE,NEUTRAL,50,GEO,100,YES,MARKET,,,,,,,,,UP,9.46,PARTIAL,11.78,1.31,CHALLENGE,28,"The bot's 40/100 conviction is already low, and the INSUFFICIENT_DATA regime means no structural edge can be confirmed. Vol GEX and OI GEX are opposite in sign (10.06B vs -10.81B) with a ratio of only 0.93x, failing Rule 2's directional confirmation threshold, leaving the COUNTER signal unsupported. VVIX at 115.33 confirms premium expansion velocity (Rule 3), but with no unwind pressure (0/100) and no catalyst, there is no mechanical driver to justify a trade. Risk: INSUFFICIENT_DATA regime comb",26,,,,,,,,,,,,
2026-04-02,15:53,655.75,-10.8117,10.0569,-2.61,2.43,0.93,COUNTER,INSUFFICIENT_DATA,40,D,23.87,115.33,CONTANGO,600,BULL ZONE,0,NO,,,OPEX_IN_15D,15,,2.86,9.33,13.09,0,STABLE,0,0,,,LATE,NEUTRAL,50,GEO,100,YES,MARKET,,,,,,,,,UP,9.46,PARTIAL,11.78,1.31,CHALLENGE,28,"The bot's 40/100 conviction is already low, and the INSUFFICIENT_DATA regime means no structural edge can be confirmed — this alone warrants skepticism. Vol GEX and OI GEX are opposite in sign (positive vs negative), failing Rule 2's directional confirmation threshold, and the ratio of 0.93x is well below the 1.5x requirement. VVIX at 115.33 does support premium expansion per Rule 3, but with no unwind pressure (0/100), no catalyst, and no Vanna/Charm targets available, there is insufficient mec",26,,,,,,,,,,,,
2026-04-02,15:53,655.75,-10.8117,10.0569,-2.61,2.43,0.93,COUNTER,INSUFFICIENT_DATA,40,D,23.87,115.33,CONTANGO,600,BULL ZONE,0,NO,,,OPEX_IN_15D,15,,2.86,9.33,13.09,0,STABLE,0,0,,,LATE,NEUTRAL,50,GEO,100,YES,MARKET,,,,,,,,,UP,9.46,PARTIAL,11.78,1.31,UNAVAILABLE,0,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'Invalid au",40,,,,,,,,,,,,
2026-04-02,15:53,655.75,-10.8117,10.0569,-2.61,2.43,0.93,COUNTER,INSUFFICIENT_DATA,40,D,23.87,115.33,CONTANGO,600,BULL ZONE,0,NO,,,OPEX_IN_15D,15,,2.86,9.33,13.09,0,STABLE,0,0,,,LATE,NEUTRAL,50,GEO,100,YES,MARKET,,,,,,,,,UP,9.46,PARTIAL,11.78,1.31,UNAVAILABLE,0,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'Invalid au",40,,,,,,,,,,,,
2026-04-02,15:54,655.75,-10.8117,10.0569,-2.61,2.43,0.93,COUNTER,INSUFFICIENT_DATA,40,D,23.87,115.33,CONTANGO,600,BULL ZONE,0,NO,,,OPEX_IN_15D,15,,2.86,9.33,13.09,0,STABLE,0,0,,,LATE,NEUTRAL,50,GEO,100,YES,MARKET,,,,,,,,,UP,9.46,PARTIAL,11.78,1.31,UNAVAILABLE,0,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'Invalid au",40,,,,,,,,,,,,
2026-04-02,15:54,655.75,-10.8117,10.0569,-2.61,2.43,0.93,COUNTER,INSUFFICIENT_DATA,40,D,23.87,115.33,CONTANGO,600,BULL ZONE,0,NO,,,OPEX_IN_15D,15,,2.86,9.33,13.09,0,STABLE,0,0,,,LATE,NEUTRAL,50,GEO,100,YES,MARKET,,,,,,,,,UP,9.46,PARTIAL,11.78,1.31,UNAVAILABLE,0,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'Invalid au",40,,,,,,,,,,,,
